OBJECTID,FID_precipitation_Output_Features,lat,lon,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
4096,13651,31.375,92.625,444.562,422.16,400.414,464.189,489.286,364.378,468.001,381.076,336.603,384.852,332.6,347.308,386.755,397.512,411.858,498.411,499.15,413.118,340.409,389.58,394.12,458.94,379.751,384.389,313.257,331.174,445.3,375.466,405.431,365.972,359.811,384.079,544.22,367.158,418.155,393.302,402.166,450.437,306.825,476.468,455.642,433.118,461.164,433.632,311.154,460.488,296.326,422.199,345.843,414.726,492.076,420.886,504.524,471.253,451.273,508.27,487.314,414.358,344.036,399.974,552.707,327.626,412.337,500.153,363.408,445.64,532.034,317.843,485.943
5774,16199,33.875,89.625,289.561,287.805,287.805,285.769,326.587,259.723,267.032,251.077,178.068,188.026,182.852,166.52,196.024,209.555,343.203,395.989,226.552,226.887,248.95,344.001,208.064,326.616,242.87,397.211,223.335,224.571,354.033,182.568,286.644,275.173,237.888,273.711,289.19,409.532,419.832,238.032,301.007,359.893,166.921,267.491,336.968,408.715,283.903,333.56,236.123,355.01,189.164,287.633,299.447,271.287,337.456,258.737,296.963,197.1,311.283,348.044,331.189,347.226,196.672,420.766,451.709,243.727,335.364,352.791,260.289,378.657,297.359,214.827,348.427
11563,24440,41.875,101.875,107.95,65.854,84.938,78.059,108.373,99.529,91.805,132.364,61.445,58.054,165.754,134.012,58.033,81.02,73.873,86.226,144.679,85.146,114.408,70.98,80.189,188.026,70.658,123.944,36.969,166.716,90.865,125.408,94.145,128.926,76.688,181.016,83.145,145.958,42.89,58.648,62.337,54.562,38.046,36.406,70.909,52.253,105.417,105.456,125.055,94.481,132.882,170.879,140.261,151.288,58.377,128.259,80.89,36.53,88.19,118.135,59.073,65.135,63.136,128.284,100.65,48.352,82.299,105.934,93.35,88.541,63.496,86.518,104.421
3103,12117,29.875,93.125,651.399,602.851,562.983,675.834,721.767,440.491,665.176,651.89,540.691,532.818,532.106,550.983,566.739,499.805,727.617,598.182,594.05,635.873,603.494,461.721,482.837,610.84,611.479,484.317,476.85,527.737,668.424,495.318,520.534,582.435,588.142,641.461,664.154,553.783,466.575,451.043,523.068,613.803,582.971,629.452,560.393,513.038,671.987,748.079,488.151,599.383,470.422,572.154,595.094,596.181,717.227,605.408,711.978,665.91,622.075,701.592,695.184,534.138,511.96,614.249,748.664,406.438,599.261,572.729,516.832,645.349,673.258,479.115,681.267
2632,11342,29.125,91.375,845.485,840.06,707.643,933.373,1027.529,658.546,939.053,884.946,656.443,670.46,770.148,809.982,900.054,707.171,1253.964,900.771,774.885,684.58,942.037,500.176,930.419,694.176,789.432,786.169,688.902,829.052,793.325,618.922,657.383,997.944,904.877,765.978,851.021,627.419,518.161,484.017,749.015,877.118,700.566,703.017,740.204,706.387,972.257,874.158,582.163,832.822,701.86,808.722,820.582,722.539,979.099,891.53,916.989,926.394,874.655,952.975,977.444,837.406,741.939,940.762,1015.481,531.455,722.347,770.625,683.787,1010.779,1053.18,546.268,597.713
7822,19266,36.875,88.375,151.761,157.192,156.933,144.487,154.627,163.083,133.047,99.801,70.082,74.927,130.189,70.058,54.691,74.16,204.146,126.736,135.899,90.535,107.148,210.895,126.642,207.573,123.219,143.192,150.271,138.416,239.972,100.669,151.04,156.987,142.815,140.048,94.074,245.136,253.253,126.183,176.271,148.797,130.092,154.878,169.313,216.156,191.021,289.2,189.227,233.769,78.173,112.452,150.083,128.481,191.048,160.675,208.4,100.965,206.842,178.314,167.025,206.221,129.804,204.909,252.985,115.719,183.69,113.197,93.027,237.881,112.702,123.684,35.17
14033,29172,46.375,132.875,696.953,456.639,502.842,692.997,590.272,562.883,546.874,731.928,741.722,803.829,588.343,856.743,858.657,577.507,701.563,662.936,771.073,590.88,590.822,457.425,635.708,604.0,522.941,725.799,791.699,718.386,752.458,410.919,536.19,508.085,588.615,509.88,612.32,963.445,512.294,656.638,665.467,596.365,406.87,654.905,542.724,551.071,572.295,743.601,531.681,523.505,867.098,560.829,611.511,590.926,626.908,486.381,691.141,439.19,708.949,439.637,621.241,561.417,609.481,645.182,519.906,643.955,691.308,445.17,670.868,717.869,648.213,717.295,752.679
14893,32195,49.375,120.625,476.487,456.025,164.831,340.93,421.735,433.656,481.103,474.733,399.984,419.048,405.333,386.589,442.938,386.783,458.518,402.807,349.755,299.86,358.904,395.042,311.704,417.61,411.841,338.744,398.93,396.45,357.432,372.766,451.907,504.28,433.701,372.148,442.992,366.473,496.478,419.154,568.593,450.232,242.816,323.004,504.716,507.57,567.942,436.059,364.628,514.88,355.814,318.37,479.854,443.788,527.695,326.16,393.227,309.602,369.882,390.38,353.879,360.686,322.036,239.757,382.166,427.331,324.048,391.688,395.844,631.684,431.632,326.168,428.549
6791,17758,35.375,95.375,195.105,219.247,178.75,192.686,228.786,147.557,212.37,144.757,104.769,159.106,169.075,182.774,190.45,137.516,184.908,206.023,209.328,130.263,155.713,315.585,136.415,140.094,228.219,254.136,143.335,138.087,158.017,194.122,152.026,247.916,161.133,183.502,177.093,209.382,245.189,212.105,166.891,182.63,208.466,213.444,217.833,241.372,107.745,172.544,198.211,149.061,185.075,163.69,203.575,169.08,248.948,202.47,134.555,149.822,225.709,147.018,184.297,221.992,190.714,222.864,216.369,277.073,334.705,179.316,263.078,141.395,249.908,206.056,162.254
9610,21816,39.375,85.875,51.991,66.564,62.943,55.577,62.883,34.763,69.892,23.517,21.674,19.641,50.252,33.32,23.392,33.845,92.691,27.875,73.297,60.693,75.687,54.409,36.429,94.479,30.717,91.514,68.386,48.515,77.016,42.501,74.76,43.821,41.194,65.523,10.765,127.669,114.788,37.581,70.342,71.362,15.823,60.054,88.596,108.15,51.498,75.997,113.03,90.3,18.588,59.811,75.879,56.333,91.793,50.421,61.993,19.241,55.715,71.593,41.022,103.163,45.603,124.713,105.816,40.864,69.512,47.087,68.911,121.533,38.198,65.982,70.902
3559,12856,30.625,85.875,672.108,796.375,713.152,697.84,714.881,695.321,740.307,749.594,691.931,576.622,596.339,643.191,557.056,658.52,814.263,908.122,515.398,520.513,550.074,665.237,628.183,640.954,575.621,850.965,477.455,809.216,749.267,854.758,712.433,1022.422,780.814,667.027,1019.179,758.145,793.282,873.849,522.582,737.736,747.758,572.075,671.37,838.733,872.768,572.771,598.56,552.554,509.095,731.093,825.331,872.413,811.107,906.339,1109.147,918.042,941.647,762.228,814.347,732.4,782.25,830.285,937.377,738.55,738.211,1000.472,597.555,847.188,569.176,762.184,297.813
8587,20314,37.875,94.375,102.282,97.787,71.915,58.173,101.325,39.809,76.486,68.694,19.048,46.814,60.185,104.184,43.321,27.969,54.01,67.64,85.709,21.082,89.792,124.078,51.298,75.755,104.494,98.187,108.344,60.223,54.721,92.71,45.756,89.633,43.044,104.976,65.644,86.974,86.545,88.14,51.019,31.702,69.556,73.764,72.298,105.838,52.291,98.337,111.738,64.15,40.867,43.252,75.063,80.424,75.755,83.257,33.313,56.26,85.421,86.317,58.688,84.794,59.432,92.085,82.318,79.35,130.135,69.144,106.056,59.541,71.225,67.487,66.354
8735,20541,38.125,87.125,98.566,102.448,102.563,93.377,89.099,109.435,104.856,40.7,36.397,33.831,99.896,52.069,24.822,41.308,97.26,48.343,121.081,49.242,73.962,144.51,73.213,164.144,79.915,77.641,110.494,84.45,169.051,52.286,88.075,102.739,88.586,73.279,32.571,148.652,156.061,66.425,113.903,87.838,71.998,103.706,115.513,135.772,149.961,198.01,126.965,146.247,46.082,66.558,85.664,75.323,104.739,98.423,131.059,50.24,134.112,112.281,93.491,144.65,100.665,102.078,148.36,56.774,121.154,54.146,84.863,146.566,53.375,87.259,72.8
5085,15155,32.875,84.625,458.836,458.362,458.447,486.785,438.864,460.086,468.827,459.87,421.089,377.63,418.339,373.125,257.12,328.349,588.524,454.228,323.789,339.55,520.53,369.014,355.306,497.455,358.896,649.733,465.112,427.176,452.038,422.061,416.315,632.534,504.982,378.979,451.665,493.864,484.757,517.98,273.2,459.682,364.043,461.5,518.29,569.391,616.458,431.436,438.354,358.125,301.963,485.258,481.525,443.34,474.899,500.16,718.449,518.118,636.795,548.384,461.771,631.562,528.089,554.399,592.341,419.683,502.253,526.731,394.632,536.475,347.476,639.599,319.363
5922,16436,34.125,84.875,293.785,291.552,305.109,325.907,274.108,312.766,320.964,246.282,221.844,256.091,252.092,253.141,141.099,164.729,468.941,246.319,220.592,226.773,402.794,262.448,210.155,283.608,301.278,408.784,358.69,197.501,330.189,219.472,172.169,377.738,266.883,256.452,205.03,341.976,361.306,343.355,99.162,211.814,173.828,384.766,354.608,416.7,480.058,363.22,296.994,262.929,184.018,305.183,296.828,294.982,310.052,278.56,441.27,297.569,383.374,366.497,291.438,442.715,345.235,337.905,389.318,231.772,358.376,290.212,271.641,331.791,201.165,383.806,187.004
3801,13188,30.875,104.875,1108.617,1059.151,840.236,986.384,1104.089,995.075,1194.186,908.409,934.414,936.196,1020.567,1058.339,1093.019,1250.972,900.664,1145.193,871.569,969.158,1072.016,1216.977,958.543,790.618,880.24,842.46,797.19,1235.98,971.861,983.532,1064.926,901.051,817.124,825.421,894.26,1184.601,928.156,1247.853,1074.146,848.348,734.26,1042.275,1031.663,891.377,1109.641,730.722,982.282,989.656,875.082,774.583,763.964,761.56,1091.142,900.09,816.129,920.519,795.89,809.184,991.842,825.056,654.571,1059.906,926.807,786.419,996.998,818.285,925.268,1014.878,1122.248,1137.017,848.655
9448,21577,39.125,90.125,67.01,67.609,58.512,52.453,73.579,29.306,24.561,54.292,5.094,32.688,50.632,40.565,28.75,37.712,78.009,72.248,50.338,52.675,46.014,55.628,32.086,58.981,55.115,38.233,65.072,72.013,64.917,68.585,61.443,49.545,47.503,91.103,61.293,119.378,55.962,79.525,65.355,31.554,77.927,49.526,61.135,66.446,72.697,64.923,52.18,98.119,41.471,48.164,67.323,47.427,70.22,79.525,57.081,21.248,53.151,59.955,48.474,77.063,27.839,95.056,100.093,37.492,77.3,41.423,57.434,104.735,26.768,47.812,45.077
3592,12889,30.625,94.125,549.555,503.59,501.7,566.607,588.029,386.83,565.984,508.974,481.176,462.68,440.857,473.33,463.585,415.383,568.745,520.68,535.223,583.368,489.797,399.509,410.273,549.902,535.855,374.008,413.396,398.778,581.973,392.884,465.27,488.407,443.119,559.756,577.707,433.545,470.733,401.212,452.697,556.723,472.606,570.724,471.434,463.535,557.49,601.309,392.886,563.079,400.765,490.423,489.549,433.213,585.658,529.679,563.753,548.555,485.587,614.484,562.281,452.638,398.066,449.951,533.92,413.345,512.016,480.496,476.109,524.432,516.886,450.648,542.901
7323,18537,36.125,98.125,216.568,200.491,204.116,237.09,244.274,208.491,227.924,233.21,159.901,221.179,277.479,308.201,175.656,181.655,146.931,218.753,232.252,156.015,212.451,384.868,150.437,273.989,275.685,265.367,162.797,189.975,214.109,261.831,289.657,238.165,175.624,248.232,223.684,272.503,240.966,227.558,171.716,220.975,263.081,267.396,285.714,388.183,205.798,229.761,289.168,193.645,261.103,217.72,225.83,249.807,291.176,237.708,245.137,169.108,384.791,180.161,319.075,337.132,294.631,349.257,288.373,355.393,289.858,267.026,366.01,205.99,271.383,297.487,286.412
3516,12720,30.375,115.875,1449.937,1712.818,1253.667,1580.865,1344.099,1428.534,2154.757,1328.973,1396.759,1499.596,1218.663,1277.56,1311.634,1328.559,1212.547,1160.668,1155.402,1136.821,1045.889,1297.462,933.537,1691.262,1578.565,1140.997,1503.614,1568.995,1463.394,1704.048,1096.8,1687.313,812.207,1140.594,1639.497,1280.31,1189.354,1773.633,1393.506,1276.974,1485.06,1441.921,1186.353,1612.765,1405.511,1630.846,1148.776,1677.311,1146.388,1395.367,1464.852,1288.909,1508.948,1761.896,1108.034,1155.123,1544.623,1481.441,1251.599,1448.735,1041.841,1198.483,1281.279,1300.012,1525.902,1018.605,1442.085,1303.373,1465.177,1740.894,2091.159
10125,22479,39.875,123.625,833.279,872.641,863.957,1029.091,601.051,1102.382,817.622,673.595,1004.899,724.181,619.486,984.198,929.27,859.043,999.973,943.991,1211.343,559.518,918.615,939.735,623.014,817.096,701.728,854.184,743.433,809.425,837.477,688.61,777.191,687.871,752.477,840.546,627.409,704.41,687.128,854.666,852.277,1205.547,649.662,809.502,582.475,580.996,904.663,661.411,732.165,653.556,898.695,920.562,839.411,587.026,1000.826,676.258,518.253,698.384,627.736,817.035,847.989,968.245,783.892,929.294,675.163,719.351,925.383,845.482,1093.316,1143.241,451.45,672.586,823.781
10171,22582,40.125,85.375,35.961,49.76,44.586,36.542,48.202,35.882,58.326,22.723,26.251,18.898,51.96,32.284,29.57,30.595,60.736,24.571,56.329,47.04,62.702,31.496,35.08,60.633,26.872,64.306,49.537,35.933,48.625,35.605,51.812,36.678,38.34,54.514,6.141,84.311,72.521,35.013,42.05,44.622,23.119,49.201,63.676,77.905,40.774,51.415,82.531,67.87,20.72,57.098,52.283,46.363,61.886,44.342,41.903,29.697,41.903,60.115,44.727,71.814,35.887,77.981,67.841,31.84,51.679,43.961,47.481,83.582,38.749,59.677,107.936
3752,13139,30.875,92.625,488.785,461.44,431.156,521.888,553.804,387.013,507.665,442.72,379.811,403.16,367.88,380.718,424.172,403.954,501.015,522.912,543.146,479.224,418.035,416.131,376.152,500.494,442.712,378.962,356.936,371.194,529.686,394.248,427.545,413.218,374.842,472.396,554.67,394.027,431.377,390.767,419.623,473.616,366.659,477.471,477.778,455.235,507.496,504.883,363.954,494.283,337.542,429.785,400.79,462.968,545.227,457.525,560.067,512.838,499.649,544.36,536.846,425.247,373.83,446.177,596.389,331.164,443.059,519.517,391.719,481.302,568.077,341.105,527.676
1648,9331,27.125,100.625,1079.204,980.888,882.865,871.15,970.204,823.593,913.094,945.234,976.101,904.294,873.567,811.594,773.081,818.667,898.298,1020.438,895.203,1063.354,986.206,800.604,1032.903,737.161,877.026,934.793,758.824,896.842,977.674,906.685,770.627,740.67,1056.052,898.475,958.117,852.304,792.536,671.021,839.035,911.522,932.881,996.1,807.566,1023.992,1069.144,1001.031,753.247,966.941,810.536,922.313,906.5,784.285,1147.128,1167.909,987.723,1070.597,1039.463,839.656,1059.781,796.274,825.917,982.747,885.882,783.885,928.748,722.358,694.408,835.196,910.063,854.113,1006.098
627,6270,24.125,103.375,1242.688,924.177,914.534,931.407,999.499,913.325,1041.652,978.968,920.553,1187.284,969.269,1105.044,918.952,1315.879,900.455,919.741,1123.115,1129.091,1077.973,984.055,1071.74,861.602,1275.187,1283.723,1113.6,1091.114,1163.398,1085.47,1228.869,910.421,1122.413,996.334,854.76,1135.176,1075.969,1240.737,865.976,1093.209,1376.745,805.535,936.088,841.664,1152.2,983.124,776.693,896.588,1225.407,1027.668,1134.842,1206.603,1030.326,1271.742,1047.277,1180.0,1016.363,887.405,1026.946,1017.829,972.023,1022.511,1120.81,724.985,865.318,723.843,875.363,994.968,999.789,1184.595,933.767
12655,26206,43.625,95.375,50.342,39.429,36.508,47.61,51.15,28.349,48.738,42.97,26.9,22.733,56.642,38.413,27.327,51.648,37.886,20.435,44.488,25.513,64.879,30.829,53.467,58.488,30.553,42.919,23.601,47.775,33.518,34.699,43.778,38.443,29.251,68.056,32.419,39.036,23.592,56.197,47.205,16.646,43.109,31.372,33.821,30.488,52.584,41.638,57.97,61.445,20.789,48.449,31.129,41.373,52.002,35.77,34.348,38.958,29.584,66.598,36.322,46.987,22.568,67.402,25.387,28.458,34.572,41.744,52.693,32.769,27.197,40.938,26.818
1891,9887,27.625,111.625,1527.234,1466.532,1221.306,1267.186,1465.086,1670.105,1694.33,1298.175,1276.11,1357.844,1388.621,1378.756,1068.367,1574.887,1577.417,1153.604,1357.264,1392.959,1255.02,1326.869,1332.721,1421.696,1832.792,1211.882,1412.004,1639.745,1140.978,1645.967,1139.203,1401.676,1163.762,1152.365,1492.445,1431.521,1509.587,1117.172,1288.399,1042.773,1240.214,1285.196,1415.456,1379.764,1580.779,1316.298,1330.802,1480.229,1752.669,1306.748,1214.961,1667.9,1447.895,1563.357,1434.411,1318.319,1782.637,1066.442,1294.822,1231.065,1464.252,969.189,1335.9,1261.033,1484.084,835.701,1473.11,1090.769,1359.074,1455.24,1620.053
6467,17252,34.875,96.875,250.93,240.053,231.209,258.808,283.139,214.2,260.274,231.056,183.731,222.424,272.561,228.073,255.993,266.946,258.861,285.989,232.663,201.261,234.595,283.514,191.057,208.669,258.522,294.671,198.153,243.003,219.155,285.667,213.604,248.228,215.753,272.129,230.312,249.935,326.767,268.648,196.445,289.769,294.87,279.941,315.458,395.4,174.229,219.234,230.607,239.44,254.431,194.326,235.102,235.032,266.944,278.78,234.119,221.061,286.265,227.053,312.905,343.645,274.104,331.477,296.231,353.756,318.425,304.339,362.089,257.825,317.425,273.486,263.949
10910,23594,41.125,82.375,57.631,87.215,80.191,54.408,73.214,96.371,106.794,68.147,79.702,57.754,152.248,62.974,80.055,55.03,98.373,67.005,65.088,45.786,98.844,81.232,48.847,48.976,85.604,111.851,71.343,64.178,95.095,49.607,78.039,87.302,83.338,89.905,55.458,109.465,84.964,54.138,55.092,29.855,90.399,145.174,114.446,107.638,96.874,78.287,116.732,136.274,46.962,105.562,99.435,95.448,116.128,101.838,54.389,74.601,85.97,157.33,92.515,103.964,73.489,49.657,93.707,56.489,113.667,110.192,80.982,111.472,107.595,98.732,129.67
12709,26324,43.625,124.875,611.371,622.393,543.091,633.762,465.014,718.518,702.967,613.255,859.797,805.28,434.425,681.46,758.067,546.869,538.056,640.673,617.95,528.052,666.458,507.727,489.034,687.824,633.863,563.262,498.94,712.511,582.334,531.598,594.982,643.852,506.933,563.692,624.881,555.588,365.951,619.248,672.347,798.434,711.997,602.886,533.365,584.758,625.765,647.989,520.947,519.276,696.976,574.832,514.102,589.344,670.733,515.994,459.767,427.789,465.985,536.312,491.74,704.679,580.183,487.878,672.673,458.988,798.605,441.774,708.512,731.947,357.588,555.327,836.37
14707,31416,48.625,117.875,358.322,278.084,190.24,180.215,365.103,369.252,284.155,305.419,294.847,288.899,362.935,356.534,368.498,273.601,339.295,256.286,260.476,246.08,283.363,284.633,218.071,259.92,241.857,241.521,238.711,307.545,355.288,299.191,269.293,341.146,286.084,338.163,216.039,211.645,318.666,317.955,450.458,310.712,133.992,239.285,386.506,356.588,482.111,317.546,284.9,358.445,324.364,239.201,329.464,283.029,444.605,243.517,300.332,193.633,304.798,267.903,227.939,229.473,211.944,190.098,312.563,297.147,238.628,256.382,321.697,462.471,298.586,219.284,239.311
327,5262,23.125,107.375,1553.394,1464.412,1301.296,1496.701,1202.457,1311.427,1052.931,1093.371,1158.127,1147.443,1051.78,1462.142,1147.498,1386.43,1211.918,995.545,1010.104,1392.327,1213.597,1477.647,1395.996,1253.414,1296.605,1359.365,1017.174,1578.514,1320.532,1099.707,1184.571,1305.38,1388.651,1266.811,1229.498,1307.393,1305.688,1137.711,1049.47,1405.396,1557.331,1190.647,1013.739,877.576,1300.088,1143.972,1092.459,1268.392,1631.8,1002.888,1268.653,1426.898,1168.485,1239.062,874.628,1619.239,1328.063,1190.467,861.844,1258.136,1175.35,994.842,1588.694,953.989,1222.711,1031.224,1121.449,1295.618,1192.118,1349.871,1235.731
83,3959,21.875,101.625,1504.213,1258.62,1252.697,1419.12,1492.548,1398.714,1208.383,1483.113,1338.373,1258.469,1451.559,1622.696,1353.022,1431.094,1202.276,1516.577,1520.713,1499.345,1417.927,1226.861,1412.201,1239.607,1438.775,1645.097,1496.723,1434.021,1241.604,1262.08,1543.599,1317.817,1578.367,1255.781,1307.463,1618.406,1454.956,1501.15,1280.419,1527.684,1355.267,1171.75,1265.96,1152.089,1523.641,1530.096,1140.485,1137.588,1545.202,1348.149,1410.797,1302.395,1245.103,1435.266,1648.913,1554.331,1877.799,1186.75,1155.979,1346.747,1511.496,1307.577,1643.629,1133.085,1275.639,1347.853,1387.307,1519.213,1194.419,1448.108,1384.889
12542,26039,43.375,117.625,422.193,454.042,444.805,319.72,388.401,359.814,522.734,362.28,465.545,381.625,351.811,564.017,319.723,434.344,327.911,447.083,340.207,334.802,333.905,378.696,226.292,469.484,401.698,337.603,320.479,356.287,498.492,294.123,362.622,332.503,369.143,509.655,259.156,352.08,305.08,485.335,309.081,448.935,402.252,400.695,246.151,276.226,393.921,477.213,477.45,554.041,298.408,383.564,405.635,390.692,489.142,368.651,363.706,313.094,306.24,371.505,391.401,260.642,306.706,263.852,358.177,269.912,338.386,354.004,420.48,327.699,271.928,416.735,355.799
